,total_fluid,true_vertical_depth,OilPeakRate,bin_lateral_length,frac_fluid_intensity,ffs_frac_type_Linear Only,ffs_frac_type_Slickwater Crosslink Hybrid,ffs_frac_type_Slickwater Linear Hybrid,ffs_frac_type_Slickwater Only,ffs_frac_type_Undefined,relative_well_position_Outer Well,relative_well_position_Standalone Well,relative_well_position_Unknown,batch_frac_classification_Batch-Sequential Frac,batch_frac_classification_Non-Batch Frac,batch_frac_classification_Unknown,well_family_relationship_Sibling Well,well_family_relationship_Standalone Well,well_family_relationship_Unknown,gross_perforated_length_bins
28411,372000.0576,11428.14961,221.4286057,1.0,91.73593653,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
28412,911198.641,10948.8189,127.82144840000002,1.0,218.7565736,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28413,3467339.6500000004,10982.28346,339.3516398,1.0,570.8121912,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
28414,971338.6503,11046.25984,208.1071751,1.0,261.0793833,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28415,3467339.6500000004,10728.34646,64.75001002,1.0,570.8121912,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28416,3467339.6500000004,11202.75591,142.21430769999998,1.0,570.8121912,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
28417,3467339.6500000004,11449.80315,174.4980429,1.0,570.8121912,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28418,298114.1295,11018.70079,76.70239282,1.0,87.99650074,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
28419,1158222.179,11039.37008,303.6548089,1.0,300.8061693,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
28420,3467339.6500000004,10794.29134,321.35441480000003,1.0,570.8121912,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
28421,3467339.6500000004,10728.34646,411.6726828,1.0,570.8121912,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28422,434635.5673,10784.44882,94.77382419,1.0,114.2830581,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28423,390848.0605,10812.99213,211.87027090000004,1.0,105.8091206,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28424,3467339.6500000004,10650.59055,441.416735,1.0,570.8121912,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28429,520288.5805,10870.07874,105.1170798,1.0,159.2208427,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28430,391638.5606,10842.51969,162.3686759,1.0,106.9061734,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28431,3467339.6500000004,10564.96063,160.8432789,1.0,570.8121912,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
28432,327824.6817,8175.19685,29.04762354,0.0,249.6775687,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28433,140332.9622,7998.031496,32.35317961,0.0,107.850446,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
28434,3467339.6500000004,10868.11024,139.61906919999998,1.0,570.8121912,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
28435,519292.1518,10841.53543,90.34287112,1.0,132.1314366,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
28436,1000990.155,11058.07087,327.6071936,1.0,315.6443195,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28437,436046.4365,10778.54331,222.5000344,1.0,118.1395145,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28438,491815.0761,10722.44094,116.0952561,1.0,130.465827,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
28439,3467339.6500000004,10496.06299,104.7976353,1.0,570.8121912,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
28440,922513.6428,10391.73228,48.86191232,1.0,247.9560479,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28441,746046.1155,10394.68504,95.28572903,1.0,194.6540455,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28442,404410.5626,10733.26772,26.07143261,1.0,106.6392763,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
28443,124322.5669,10824.80315,310.4048099,1.0,24.17912097,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
28444,416857.0645,10810.03937,72.05953496,1.0,115.12008090000002,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28445,656766.1016,10767.71654,350.3691018,1.0,147.8232962,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
28446,589744.0913,11062.00787,259.09527819999994,1.0,160.5950139,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28447,489521.0758,10691.92913,101.3896982,1.0,131.4358914,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28448,995892.4994,11157.48031,172.8809791,1.0,264.4607369,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28449,432841.2575,10738.18898,118.17858970000002,1.0,119.3396791,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
28450,619209.5958,10600.3937,111.6492236,1.0,154.3845275,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
28451,416485.0645,10674.2126,125.3900988,1.0,114.9548561,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28452,626286.085,9159.448819,25.16667056,1.0,168.4688013,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28453,1018567.158,10478.34646,52.60159544,1.0,256.9176346,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28454,556465.5861,10782.48031,198.8182847,1.0,114.1237456,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28455,433907.0672,11048.22835,245.4881332,1.0,107.2626716,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28456,900131.6393,10738.18898,272.3928993,1.0,243.8106493,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28457,471014.0729,10922.24409,376.9048202,1.0,105.40755459999998,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28458,536734.0831,10644.68504,115.845256,1.0,149.6492394,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28459,540841.5837,10677.16535,131.4793854,1.0,124.8284982,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28460,397528.5615,10742.12598,194.702173,1.0,105.0973246,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28461,555411.586,10896.65354,226.4107493,1.0,142.4995382,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
28462,540221.5836,10774.6063,108.3893025,1.0,132.097504,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28463,310325.548,10918.30709,208.2024132,1.0,78.76361649,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28464,941222.1457,10371.06299,85.61537039,1.0,244.0116611,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28465,935271.6209,10353.34646,37.07143431,1.0,233.6454308,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28466,563471.5872,10893.70079,237.8452749,1.0,154.93562450000002,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28467,443238.0686,10793.30709,261.0833737,1.0,119.41921979999998,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28469,3467339.6500000004,11004.92126,185.9754256,1.0,570.8121912,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
28470,3467339.6500000004,10739.17323,369.7857715,1.0,570.8121912,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28471,530332.5821,10696.85039,181.7313773,1.0,120.379335,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28473,3467339.6500000004,10177.16535,13.11349409,1.0,570.8121912,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28474,609677.0944,10832.67717,322.7075896,1.0,130.2422052,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
28475,641095.5992,10643.70079,309.4048098,1.0,132.0399612,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28476,733088.1135,10439.96063,43.535324200000005,1.0,196.0046114,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
28477,860172.6331,10923.22835,328.5385429,1.0,226.0567499,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28478,566122.0876,10682.08661,80.7500125,1.0,148.1659044,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28479,528643.0818,11086.61417,227.6532098,1.0,151.0833674,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28480,444261.0688,10535.43307,97.50001509,1.0,112.8423115,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28481,914856.6416,10635.82677,205.8095557,1.0,198.1019497,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28482,1097167.67,10625.0,279.5238528,1.0,231.8956423,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28483,418066.0647,10515.74803,91.99251424,1.0,102.0310165,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28484,745472.6154,10576.77165,209.2143181,1.0,191.5044696,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
28485,395560.0612,10824.80315,73.15477323,1.0,104.2784178,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28486,418500.0648,10783.46457,60.70381892,1.0,101.9166025,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28487,400318.562,10453.74016,56.08294519,1.0,102.5009221,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
28488,406596.0629,10637.79528,93.46747478,1.0,91.49537097,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28489,450306.0697,10689.96063,193.8115379,1.0,109.6885559,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28490,404813.5626,10414.37008,20.76508258,1.0,94.48439689,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28491,401129.7287,11014.76378,117.2587483,1.0,101.5315905,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28492,3467339.6500000004,11003.93701,163.6785968,1.0,570.8121912,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
28493,418128.0647,10885.82677,211.8588177,1.0,96.48378691,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28494,500730.8989,10845.47244,750.6675765,1.0,115.5445363,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
28495,405123.5627,10711.61417,212.07939790000003,1.0,106.771865,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28496,779752.7159,10561.02362,53.44048446,1.0,186.494529,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28497,354423.0549,10892.71654,71.04763004,1.0,84.09477434,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28498,482592.5747,10829.72441,323.7163199,1.0,108.0701027,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
28499,504184.078,10701.77165,184.1301872,1.0,119.7127888,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28500,510182.579,10730.31496,103.6531906,1.0,122.453461,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28501,470688.5728,10858.26772,138.41668810000002,1.0,111.8380706,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28502,1430826.626,10821.85039,243.0714662,1.0,273.7186692,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
28503,631377.0977,10666.33858,237.50003680000003,1.0,207.7328793,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
28504,445578.569,11319.88189,127.285734,1.0,147.4138151,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28505,265112.041,10910.43307,98.51192001,1.0,52.48515855,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
28506,557411.0863,10958.66142,366.0595805,1.0,147.751021,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
28507,241519.5612,10977.3622,42.83413361,1.0,65.17499978,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28508,569299.5881,10801.1811,227.7976543,1.0,124.8722758,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28509,790298.6223,10945.86614,444.1679669,1.0,214.6907487,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28510,449298.5695,10692.91339,116.5714466,1.0,92.0894385,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28511,401977.0622,10863.18898,231.2944802,1.0,107.5892242,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28512,488895.5399,11196.85039,46.6309596,1.0,120.8265309,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28513,329390.55100000004,11000.98425,139.2619263,1.0,81.36659368,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28514,941950.6458,10907.48031,244.7647204,1.0,206.9236446,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
28515,542004.0839,10657.48031,206.9047939,1.0,119.1423949,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
28516,551862.0854,10812.99213,201.3218702,1.0,139.5450171,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
28517,1283972.223,10961.61417,454.3099909,1.0,287.9725779,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28518,1035458.101,11245.07874,73.11905894,1.0,296.7631678999999,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28519,863013.5621,11044.29134,81.11667922,1.0,217.4117975,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28520,587453.0433,11012.79528,249.4524196,1.0,194.6680665,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
28521,468735.5725,10905.51181,521.3929378,1.0,119.74738290000002,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
28522,448430.5694,10923.22835,118.5627168,1.0,106.0781044,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28523,491102.076,10922.24409,290.5389339,1.0,111.5492308,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28524,876731.8024,10484.25197,87.34128336,1.0,174.146532,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28525,387095.5837,10510.82677,66.90465321,1.0,90.49450369,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28526,369256.5571,11011.81102,157.0000243,1.0,98.4167529,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28527,596574.0566,10557.08661,318.7218747,1.0,144.1767939,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28528,601766.5574,10512.79528,85.36906083,1.0,144.36713630000003,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28529,463760.0718,10867.12598,235.3540047,1.0,90.7686829,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28530,1035012.66,10679.13386,219.8047959,1.0,234.46440640000003,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
28531,599364.057,10839.56693,379.0119634,1.0,131.9510037,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
28532,609721.7491,10795.27559,192.9643156,1.0,138.4306809,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
28533,488477.0399,10846.45669,244.3341648,1.0,111.4012733,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28534,533444.3921,10799.2126,229.1909085,1.0,122.039969,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28535,458412.5709,10744.09449,220.7024151,1.0,116.7871545,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28536,435581.0674,10872.04724,410.9881588,1.0,100.8546865,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28537,554576.062,10872.04724,298.154808,1.0,126.2772925,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28538,524086.0811,11031.49606,156.1194686,1.0,132.1269128,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28539,934557.1446,10186.02362,70.79564588,1.0,178.37874490000002,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28540,636151.0985,10755.90551,310.6397306,1.0,160.618667,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28541,484902.075,10805.11811,150.1785947,1.0,131.7274086,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28542,478225.6335,10808.07087,212.2639217,1.0,133.1170531,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28543,808636.2323,10577.75591,198.5952688,1.0,161.029873,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28544,532177.0824,10686.02362,151.0106186,1.0,123.3611489,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28545,467929.5724,10750.98425,246.3928953,1.0,106.3571467,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28546,433256.0671,10896.65354,384.16672610000006,1.0,98.85204674,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28547,463910.6432,10889.76378,652.0120057,1.0,106.6364736,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
28548,417213.5646,10578.74016,10.77381119,1.0,95.94589896,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28549,497937.5771,11016.73228,207.7000321,1.0,137.2875382,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28550,553120.907,10996.06299,123.60716200000002,1.0,125.2442259,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28551,478764.0741,10794.29134,289.5357591,1.0,126.4753768,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
28552,617180.2027,10896.65354,292.98814060000007,1.0,162.1973838,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28553,1606364.8909999998,10870.07874,154.00359530000003,1.0,603.1288728,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28554,474070.8948,10864.17323,301.3643324,1.0,111.8309796,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
28555,573994.2436,10856.29921,409.6429205,1.0,134.9324737,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28556,669350.2584,10787.40157,212.2024138,1.0,168.1235754,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28557,418608.5648,10817.91339,241.8369422,1.0,119.7708538,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28558,399776.0619,10618.11024,17.47619318,1.0,80.47800255,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28559,572957.9577,10953.74016,381.6905353,1.0,138.7995434,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28560,408952.0633,10941.92913,151.369071,1.0,103.1773768,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28561,883630.4106,11230.31496,198.4123323,1.0,231.9815238,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28562,349055.2564,10975.3937,76.64329417,1.0,83.56270983,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
28563,497240.0770000001,10850.3937,128.2317659,1.0,114.7129696,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
28564,460311.3212,10905.51181,270.7024228,1.0,135.1665614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28565,535082.2257,10896.65354,210.46431830000003,1.0,145.3203799,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
28566,1028468.707,11012.79528,202.5595552,1.0,221.9936703,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28567,546087.9655,10911.41732,249.9167053,1.0,137.23110880000002,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28568,802946.6243,11128.93701,124.6190669,1.0,197.2422075,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28569,821438.1271,11247.04724,104.0714447,1.0,202.2246516,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28570,2371500.367,10512.79528,199.0397133,1.0,505.3364876,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28571,369285.3429,10709.64567,61.2004063,0.0,187.2225092,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28572,1693619.941,10994.09449,57.65754861,1.0,447.5208998,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
28573,827628.5328,11035.43307,606.6667606000001,1.0,217.2230921,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28574,482592.5747,11182.08661,168.96431189999998,1.0,116.1056254,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28575,473788.5733,11126.9685,423.78974810000005,1.0,117.7805702,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28576,816636.0788,10901.5748,180.10717069999998,1.0,204.612147,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28577,666979.127,10906.49606,266.7500413,0.0,402.8839436,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28578,568369.588,10904.52756,229.8690832,1.0,148.6392539,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
28579,143266.1531,11049.2126,10.71428737,0.0,59.87594059,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
28580,566091.8257,10713.58268,235.8706714,1.0,111.5278834,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28581,3467339.6500000004,10985.23622,325.2262408,1.0,570.8121912,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28582,804202.1245,10753.93701,153.7857381,1.0,141.16609509999998,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
28583,3467339.6500000004,10433.07087,231.0115437,1.5,570.8121912,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
28584,3467339.6500000004,10775.59055,175.0595509,1.0,570.8121912,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28585,3467339.6500000004,10748.0315,156.5992306,1.0,570.8121912,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28586,415074.5642,10845.47244,149.4285946,1.0,106.0120053,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28587,702590.0135,10960.62992,140.2738312,1.0,163.79794719999998,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28588,513223.1628,11039.37008,337.92465550000003,1.0,128.4322003,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28589,580636.3637,10883.85827,163.5250253,1.0,140.158362,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28590,754414.6406,10998.0315,170.80756609999997,1.0,173.7273968,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
28591,453506.0821,7964.566929,4.178572075,0.0,324.0240361,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28592,262620.2311,8243.110236,58.8367438,0.0,169.84223730000002,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
28593,167036.883,8101.377953,4.904762664,0.0,146.93460880000003,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
28594,288892.3661,8240.15748,0.464285786,0.0,197.6529589,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
28595,605900.2604,10752.95276,133.0908936,1.0,175.13361719999995,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
28596,395029.0016,7850.393701000001,16.410320000000002,0.0,276.4114777,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28598,594731.0325,11240.15748,227.8690829,1.0,176.16522709999998,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28599,557378.241,10470.47244,123.557162,1.0,128.6744587,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
28600,589323.3769,11296.25984,152.3571664,1.0,121.3277712,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28601,580457.7446,10728.34646,64.20239089,1.0,122.9147704,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
28602,460168.8688,10893.70079,160.53573909999997,1.0,101.9031322,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28603,417585.5646,10993.11024,79.46826627,1.0,124.0183963,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28604,401109.0621,10706.69291,70.03572512,1.0,119.02067959999998,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28605,295339.26,7753.937008,8.807937871,0.0,204.543073,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28607,465902.7626,10952.75591,61.50794603,1.0,107.2399653,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28608,3467339.6500000004,10714.56693,102.5238254,1.0,570.8121912,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
28609,454212.0703,10711.61417,228.9079719,1.0,104.3363019,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28610,423897.7561,10638.77953,316.9328722,1.0,91.9863563,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28611,541623.2267,10653.54331,139.6054638,1.0,153.7120666,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28612,647160.5287,10514.76378,298.8690939,1.0,153.6609248,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
28613,542288.6196,10457.67717,152.6012141,1.0,118.691348,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
28614,565246.7065,10779.52756,95.17739568,1.0,128.7070044,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28615,796903.0995,10783.46457,254.839722,1.0,173.4104839,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
28616,469557.0727,10752.95276,154.9473029,1.0,122.4198065,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
28617,462055.0715,10942.91339,315.1667154,1.0,121.4613073,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28618,442153.0684,10772.6378,379.1964873,1.0,106.7302251,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28619,555227.0621,10883.85827,354.9643406,1.0,127.0805801,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
28620,435317.5674,10976.37795,245.13991890000003,1.0,92.46971534,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
28621,645531.5523,10651.5748,256.2857539,1.0,140.6821229,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28622,618885.2029,10865.15748,79.54207579999999,1.0,160.3231428,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28623,498387.0771,10690.94488,179.285742,1.0,119.84882140000002,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28624,314805.4178,11130.90551,262.1667072,0.0,226.1968207,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28625,370946.0574,11050.19685,236.9532113,1.0,88.5737237,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28626,612257.1067,10946.85039,288.8536161,1.0,181.1981417,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28627,1455146.13,10827.75591,135.9285925,1.0,259.2824392,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
28628,551534.7401,10862.20472,180.003004,1.0,127.2676121,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28629,1225290.69,11081.69291,141.1666885,1.0,331.26539130000003,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28630,395901.0613,11010.82677,80.04763144,1.0,116.0852751,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28631,537473.6546,10774.6063,286.700838,1.0,131.6156262,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
28632,424267.9109,10937.00787,237.4524177,1.0,116.6909035,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
28633,543859.2865,10714.56693,127.0119244,1.0,116.8205148,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28634,463671.5003,10993.11024,336.5357664,1.0,104.2004522,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
28635,981467.1638,10735.23622,150.1428804,1.0,194.9121654,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28636,461903.3929,10918.30709,238.797656,1.0,102.7575755,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
28637,425351.0658,10843.50394,262.8928978,1.0,98.95962512,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
28638,531089.4989,10730.31496,116.2623196,0.0,357.3423383,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
28639,466375.5127,11031.49606,265.9120309,1.0,117.1415379,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
28640,445222.807,10968.50394,77.50001199,1.0,105.2947793,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
28641,458059.3923,10844.48819,212.6309853,1.0,108.9902442,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
